reg_type,addr,descrip
,5411,
A16,5412,K21A Constant used to compute K21
,5419,
A16,5420,"K21B, Constant used to compute K21"
,5427,
A16,5428,"Index for K20A, K20B, K21A, and K21B legacy coefficients (0-3)"
,5435,"Index for K0, K1, and K2 Legacy coefficients (0-1)"
A16,5436,Time Period A (in microseconds)
,5443,
A16,5444,Time Period B (in microseconds)
,5451,
A16,5452,K22 Legacy Calibration Coefficient
,5459,
A16,5460,K23 Legacy Calibration Coefficient
,5467,
A16,5468,Floating Point Software Version
,5475,
A16,5476,Calibration Points for Gas SG (2 or 3)
,5483,Configuration Gas Calibration Set Index (0-3)
A16,5484,Time Period for Gas K0 Calibration
,5491,
A16,5492,Time Period for Gas K1 Calibration
,5499,
A16,5500,Time Period for Gas K2 Calibration
,5507,
A16,5508,SG/RD/MW for Gas K0 Calibration
,5515,
A16,5516,SG/RD/MW for Gas K1 Calibration
,5523,
U8,5524,SG/RD/MW for Gas K2 Calibration
U8,5525,
U8,5526,Low Limit Gas Type
U8,5527,Medium Limit Gas Type
U8,5528,High Limit Gas Type
U8,5529,Stability Threshold (in nanoseconds) to determine Stable/Unstable (coil 445)
U8,5530,Gas Drive Current
U8,5531,
U8,5532,Gas K18/K19 Index
U8,5533,SG Calibration Stability
U8,5534,
U8,5535,"Index for KDV results (0= factory, 1 = user)"
U8,5536,K3 (VOS Correction Factor)
U8,5537,
U8,5538,K4 (VOS Correction Factor)
U8,5539,
U8,5540,Temperature of VOS Calibration gas
U8,5541,
U8,5542,Temperature of VOS Measured gas
U16,5543,
U16,5544,Temperature Differential Average (Health Check)
U8,5545,
U16,5546,Temperature Differential Stability (Health Check)
U8,5547,
A4,5548,SGM Time Period / Temperature Sensitivity Coefficients (0 to 4)  Coefficient 5 added in register 4776
,5549,
U32,5550,SGM Time Period / Temperature Sensitivity Coefficient Index
,5551,RTD Calibration Coefficient B
U32,5552,
,5553,RTD Calibration Coefficient C
U32,5554,
,5555,Current Viscosity Range
U32,5556,"Bit #0 – Line Pressure for Line Compressibility Out-Of-Range (NX19, NX19-mod, NX19-mod3)"
,5557,"Bit #1 – Line Temperature for Line Compressibility Out-Of-Range (NX19, NX19-mod, NX19-mod3)"
U32,5558,"Bit #2 – Specific Gravity for Line Compressibility Out-Of-Range (NX19, NX19-mod3)"
,5559,"Bit #3 –N2 Input for Line Compressibility Out-Of-Range (NX19, NX19-mod, NX19-mod3, SGERG)"
U32,5560,"Bit #4 –CO2 Input for Line Compressibility Out-Of-Range (NX19, NX19-mod, NX19-mod3, SGERG)"
,5561,Bit #5 – Relative Density for Line Compressibility Out-Of-Range (SGERG)
U32,5562,Bit #6 –Calorific Value  for Line Compressibility Out-Of-Range (NX19-mod3)
,5563,Bit #7 – N2 / CO2 Combination for Line Compressibility Out-Of-Range (SGERG)
F32,5564,Bit #8 – N2 / CO2/ H2 Combination for Line Compressibility Out-Of-Range(SGERG)
,5565,Bit #9 – Undefined
F32,5566,Bit #10 –Undefined
,5567,Bit #11 – Undefined
F32,5568,Bit #12 – Undefined
,5569,Bit #13 –Undefined
F32,5570,Bit #14 –Undefined
,5571,Bit #15 – Undefined
F32,5572,"Bit #0 –Base Pressure for Base Compressibility Out-Of-Range (NX19, NX19-mod, NX19-mod3)"
,5573,"Bit #1 – Base Temperature for Base Compressibility Out-Of-Range (NX19, NX19-mod, NX19-mod3)"
U32,5574,"Bit #2 – Specific Gravity for Base Compressibility Out-Of-Range  (NX19, NX19-mod3)"
,5575,"Bit #3 –N2 Input for Base Compressibility Out-Of-Range (NX19, NX19-mod, NX19-mod3, SGERG)"
U16,5576,"Bit #4 –CO2 Input for Base Compressibility Out-Of-Range (NX19, NX19-mod, NX19-mod3, SGERG)"
U16,5577,Bit #5 – Relative Density for Base Compressibility Out-Of-Range (SGERG)
U16,5578,Bit #6 –Calorific Value  for Base Compressibility Out-Of-Range (NX19-mod3)
U16,5579,Bit #7 – N2 / CO2 Combination for Base Compressibility Out-Of-Range (SGERG)
U16,5580,Bit #8 – N2 / CO2/ H2 Combination for Base Compressibility Out-Of-Range (SGERG)
U16,5581,Bit #9 – Undefined
U16,5582,Bit #10 –Undefined
U16,5583,Bit #11 – Undefined
U32,5584,Bit #12 – Undefined
,5585,Bit #13 –Undefined
U16,5586,Bit #14 –Undefined
U16,5587,Bit #15 – Undefined
U16,5588,Double Precision Frequency
U16,5589,
U16,5590,
U16,5591,
U16,5592,Diagnostic Input Density
U16,5593,
U16,5594,Diagnostic Density Calculation
U16,5595,
U16,5596,KDV Factory Baseline Pass/Fail Criteria (in nanoseconds)
U16,5597,KDV Factory Baseline Wait Time (in minutes)
U16,5598,"Pressure Input Type (0 = Polled, 1 = Dig.Comm, 2 = Fixed)"
U16,5599,Undefined
U16,5600,"SG, MW, or RD of Primary Gas for Gas Purity Calculations"
U16,5601,
U16,5602,"SG, MW, or RD of Secondary Gas for Gas Purity Calculations"
U16,5603,
U16,5604,Gas Specific Gravity for Calibration Range 2
U16,5605,
U16,5606,Gas Specific Gravity for Calibration Range 3
U16,5607,
U32,5608,Gas Specific Gravity for Calibration Range 4
,5609,
U16,5610,Gas Molecular Weight for Calibration Range 2
U16,5611,
F32,5612,Gas Molecular Weight for Calibration Range 3
,5613,
U16,5614,Gas Molecular Weight for Calibration Range 4
U32,5615,
,5616,"Fluid for KDV on user fluid ((0=water, 1= user fluid)"
,5617,"Gas Purity Data Type (0=SG, 1=MW, 2=RD)"
,5618,Fork Long Ki
,5619,
,5620,Fork Long Kp
,5621,
,5622,Fork Short Ki
,5623,
,5624,Fork Short Kp
,5625,
,5626,Fork Long Air Mode
,5627,
,5628,Fork Short Air Mode
U16,5629,
U16,5630,Fork Phase Override
U32,5631,
U32,5631,API Calculation Status
,5632,Setpoint for CM switching for high concentration sulfuric acid.
,5632,
U16,5633,Bunkering - Critical Alarm Failure Status Register 1
U32,5634,"Bit #0 = A000, Bit #1 = A001 . . .Bit #31 = A031"
,5635,Bunkering - Critical Alarm Failure Status Register 2
U32,5636,"Bit #0 = A032, Bit #1 = A033 . . . Bit #31 = A123"
,5637,Bunkering - Critical Alarm Failure Status Register 3
U16,5638,"Bit #0 = A124, Bit #1 = A125 . . .Bit #31 = A155"
U32,5639,Bunkering MID Density Limit High
,5640,
U16,5641,Bunkering MID Density Limit Low
U16,5642,
U16,5643,Bunkering MID Temperature Limit High
U32,5644,
,5645,Bunkering MID Temperature Limit Low
U32,5646,
,5647,Bunkering MassTotal in Air
,5648,
,5649,Bunkering Double MassTotal in Air
F32,5650,
,5651,Bunkering Log Mass Roll Over Flag
U16,5652,Water Density for Inline Calibration Check
U16,5653,
ASCII,5654,"SGM Time Period / Temperature Sensitivity Coefficient 5 (Added coefficient, see register 4694)"
,5655,
,5656,SGM Temperature Array for Time Period Sensitivity
,5657,
,5658,SGM Temperature Array for Time Period Sensitivity
,5659,
,5660,Reference Temperature for Inline Calibration Check
,5661,
,5662,Reference Pressure for Density Offset Calibration
,5663,
U16,5664,Calculated Water Density at Reference Conditions for Density Offset Calibration
U16,5665,
,5666,Undefined
,5669,Inline Calibration Check Result
U32,5670,
,5671,Q Values for Viscosity Range Switching
U8,5672,
U8,5673,Timeout for Drive Gain Hold Last Measured Value
U8,5674,
U8,5675,Limit for Inline Calibration Check on Water
U8,5676,
,5679,Reserved for Orion
A16,5680,Shrinkage Factor Corrected Net Oil Total @ Line
,5681,
,5682,Bunkering Mass in Air Factor
,5683,
,5684,"HOG - Max number of bytes, total of all potential files created"
,5685,(Use coil 525 to update this value)
,5686,HOG - Number of files to be created  (Use coil 525 to update this value)
,5687,"HOG - Write Operation Status ( In Progress=0, Fail=1, Success=2, Aborted=3 )"
A16,5688,HOG - Request Start Time/Date (# of sec format)
,5689,(For use with coil 525)
,5690,"HOG -Request # of days (For use with coil 525)
  4200- uses #-of-hours units"
,5691,"HOG -Request Details (Bit0: 0=Fast, 1=Slow)(Bit1: 1=Sdcard 0=USB)"
,5693,HOG -Progress Indicator (0-100%)
,5694,
,5695,Reserved for HOG
,5696,
U16,5697,
U16,5698,Gen5 Burst Mode Enable
U16,5699,DB_FRF_LPO_AIR_STIFF
F32,5700,
,5701,DB_FRF_RPO_AIR_STIFF
F32,5702,
,5703,DB_FRF_LPO_WATER_STIFF
F32,5704,
,5705,DB_FRF_RPO_WATER_STIFF
F32,5706,
,5707,DB_FRF_LPO_AIR_MASS
F32,5708,
,5709,DB_FRF_RPO_AIR_MASS
F32,5710,
,5711,DB_FRF_LPO_WATER_MASS
F32,5712,
,5713,DB_FRF_RPO_WATER_MASS
F32,5714,
,5715,DB_FRF_AIR_DAMPING
,5717,
F32,5718,DB_FRF_WATER_DAMPING
,5719,
F32,5720,DB_FRF_AMP_CAL_T1_RE
,5721,
U32,5722,DB_FRF_AMP_CAL_T1_IM
,5723,
A16,5724,DB_FRF_AMP_CAL_T2_RE
,5731,
U32,5732,DB_FRF_AMP_CAL_T2_IM
,5733,
F32,5734,DB_FRF_AMP_CAL_T3_RE
,5735,
F32,5736,DB_FRF_AMP_CAL_T3_IM
,5737,
F32,5738,DB_FRF_AMP_CAL_T4_RE
,5739,
F32,5740,DB_FRF_AMP_CAL_T4_IM
,5741,
F32,5742,DB_FRF_AMP_CAL_DR_RE
,5743,
F32,5744,DB_FRF_AMP_CAL_DR_IM
,5745,
F32,5746,Tertiary MAO (#3) Source (See Milliamp Output Assignment Codes)
,5747,Tertiary MAO (#3) Fault Indication (See Analog Fault Codes Table)
F32,5748,Tertiary MAO (#3) Actual Value
,5749,
U32,5750,Tertiary MAO (#3) Damping
,5751,
A16,5752,Tertiary MAO (#3) Cutoff
,5759,
U32,5760,Tertiary MAO (#3) URV (20mA point)
,5761,
F32,5762,Tertiary MAO (#3) LRV (4mA point)
,5763,
F32,5764,Tertiary MAO (#3) Trim Low
,5765,
F32,5766,Tertiary MAO (#3) Trim High
,5767,
F32,5768,Tertiary MAO (#3) Fault Setting
,5769,
F32,5770,Tertiary MAO (#3) Fixed Value
,5771,
F32,5772,Secondary FO (#2) Source (see Frequency Output Assignment Codes)
,5773,Secondary FO (#2)  Fault Indication (See Analog Fault Codes Table)
F32,5774,Secondary FO (#2) Actual Value
,5775,
F32,5776,Secondary FO (#2) Fixed Value
,5777,
U8,5778,Secondary FO (#2) Fault Setting for upscale
U16,5779,
U32,5780,Secondary FO (#2) Frequency Factor
,5781,
F32,5782,Secondary FO (#2) Flow Rate Factor
,5783,
F32,5784,Secondary FO (#2) Pulses Per Unit
,5785,
F32,5786,Secondary FO (#2) Units Per Pulse
,5787,
F32,5788,Secondary FO (#2) Max Pulse Width
,5789,
F32,5790,MAI 20mATrim Constant
,5791,
F32,5792,MAI 4mATrim Constant
,5793,
F32,5794,MAI Damping
,5795,
F32,5796,Max Drive Current Allowed
,5797,
F32,5798,Primary MAO (#1) Direction (See MAO Direction Codes)
,5799,Secondary MAO (#2) Direction (See MAO Direction Codes)
F32,5800,Tertiary MAO (#3) Direction (See MAO Direction Codes)
,5801,Primary FO (#1) Direction (See FO Direction Codes)
F32,5802,Secondary FO (#2) Direction (See FO Direction Codes)
,5803,Undefined
F32,5804,
,5805,Burst Status from Core
F32,5806,Totalizer History Progress (0%-100%)
,5807,
F32,5808,Mercury & Qiming Feature Key (refer to Mercury & Qiming Feature Key codes)
,5809,Feature Key (refer to Feature Key codes)
F32,5810,Output ASIC LIOR Register (lower 8 bits of register)
,5811,Milliamp Output 2 PWM counts
F32,5812,"Custody Transfer Security Switch (secure=7070, otherwise unsecured)"
,5813,700 Floating Point Byte Ordering for Modbus
F32,5814,CEQ Number
,5815,"Fix Status LED (0=unfix, 1=green, 2=red, 3=yellow, 4=0ff, add 4 to flash)
Gen5 (0=unfix, 1=green, 2=red, 3=yellow, 4=blink green, 5=blink red, 6=blink yellow, 7=alternate red/green) - for attached core, see 5058"
F32,5816,LDO Sample Period
,5817,LDO Scroll Button Assertion Count
U16,5818,LDO Select Button Assertion Count
U16,5819,Display Screen Number (write to change current screen)
U16,5820,Direct Memory Access Address
U16,5821,(must be written to update registers 5013-5044)
U16,5822,Direct Memory Access Data (64 bytes)
U32,5823,
,5824,
U16,5825,Board Type (see board type codes table)
U16,5826,Board Revision (Read Only for Orion)
U32,5827,NVM Address (must be written to load data into 5048)
,5828,NVM Data
ASCII,5829,NVM Test Command
,5830,1 = Fill with 0’s
,5831,2 = Verify all 0’s (loads 5047/5048 with first failure location)
,5832,3 = Next all 0’s failure (loads 5047/5048 with next failure location)
,5833,4 = Fill with 1’s
,5834,5 = Verify all 1’s (loads 5047/5048 with first failure location)
,5835,6 = Next all 1’s failure (loads 5047/5048 with next failure location)
,5836,"Commands 2,3,5,6 return F on a read of 5049 if verify failed or 0 if passed."
,5837,"Profile Index (task index, timer index, or interrupt index)"
,5838,Task Maximum Blocking Time (before yielding) (us)
ASCII,5839,Task Maximum Execution Time (us)
,5840,Task Run Count
,5841,Task Stack Usage (bytes)
,5842,Timer Maximum Execution Time (us)
,5843,ISR Maximum Execution Time (us)
,5844,ISR Average Execution Time (us)
,5845,"Gen5: Fix Attached Core Status LED (0=unfix, 1=green, 2=red, 3=yellow, 4=0ff, add 4 to flash)"
,5846,"PIC Block 22/2400:(0=A, 1=B, 2=C, 3=D) 9739:(0=A, 1=E, 2=F, 3=D) ORION:(0=A, 1=E, 2=D):Qiming(0=A,1=B)"
,5847,Must be written to load data into 5060-5080
,5848,PIC Revision
F32,5849,Number of requests sent to PIC (since power-on)
,5850,
U16,5851,Number of valid responses received from PIC
U16,5852,
U16,5853,Number of error responses received from PIC
ASCII,5854,
,5855,Number of PIC responses with checksum errors
,5856,
,5857,Number of PIC response time-outs
,5858,
,5859,Number of PIC comm. Error responses
,5860,
,5861,Number of PIC memory error responses
,5862,
U16,5863,Number of PIC general error responses
U16,5864,
U16,5865,Number of PIC configuration error responses
U16,5866,
U16,5867,Number of PIC HART parity error responses
U16,5868,
U16,5869,LDO Button Minimum Idle Time between button presses (milliseconds)
U16,5870,LDO Button Minimum Hold Time for a button press (milliseconds)
U16,5871,"LDO IR Button Status LED Control (0=PIC controlled, 1=Blackfin controlled)"
U16,5872,LDO IR Button Detection Window Size
U16,5873,LDO IR Button In Band Threshold for Assertion
U16,5874,LDO IR Button In Band Threshold for De-assertion
F32,5875,LDO IR Button Out of Band Threshold for Assertion
,5876,LDO IR Button Out of Band Threshold for De-assertion
U16,5877,LDO Backlight On Intensity
U16,5878,LDO Scroll Button IR Power
U32,5879,LDO Select Button IR Power
,5880,LDO IR Hysteresis
F32,5881,"LDO Hardware Assembly Revision (1=A, 2=B, etc.)"
,5882,LDO Board Type (See LDO Board Type Codes)
F32,5883,LDO Calibration Date (mm dd yy yy)
,5884,
U16,5885,Calibration Time (hh mm)
F32,5886,Calibration Software Version
,5887,Undefined
F32,5888,Undefined
,5889,PIC Comm. Failure Window Size (1 to 200)
F32,5890,"PIC Comm. Max Failures (> 0, < Window Size)"
,5891,Undefined
F32,5892,Undefined
,5893,CP CEQ Number
,5894,Transmitter NVM Primary Configuration Copy Bad During Runtime Count
,5898,Transmitter NVM Backup Configuration Copy Bad During Runtime Count
U16,5899,"Fix Network LED (0=Unfix, 1=Green, 2=Red)"
U16,5900,LDO Screen Text Top line
U16,5901,
U16,5902,
U16,5903,
U16,5904,
U16,5905,
U16,5906,
U16,5907,
U16,5908,LDO Screen Text Bottom line
U16,5909,
U16,5910,
U16,5911,
U16,5912,
U16,5913,
U16,5914,
U16,5915,
U16,5916,PPI Button Simulation
U16,5917,0 - None
U16,5918,1 – PPI F1 Button
U16,5919,2 – PPI F2 Button
U16,5920,3 – PPI F3 Button
U16,5921,4 – PPI Down Arrow Button
U16,5922,5 – PPI Up Arrow Button
U32,5923,6 – PPI Left Arrow Button
,5924,7 – PPI Right Arrow Button
U16,5925,8 – PPI Lock Button
U16,5926,PPI Text Line index (0-15)
U16,5927,PPI Text Single Line
U16,5928,
U16,5929,
U16,5930,
U16,5931,
U16,5932,
U16,5933,
U16,5934,
U16,5935,
U16,5936,
U16,5937,
,5938,Gas Measurement Type (see Gas Measurement Type Codes table)
,5949,Fork Type (see Fork Type Codes table)
U32,5950,Interface Type (see Interface Type Codes table)
,5951,Viscosity calibrated range selection (see calibrated range selection table)
U32,5952,Orion Product Code String & Gen5 'Options' portion of Product Code String
,5953,
F32,5954,
,5955,
F32,5956,
,5957,
F32,5958,
,5959,
F32,5960,
,5961,
F32,5962,
,5963,
F32,5964,
,5965,
F32,5966,
,5967,
F32,5968,PPI Contrast Amount (0-255)
,5969,"Orion transmitter type(Bit mapped)
Bit #0 - Board Type Bits
Bit #1 - Board Type Bits
Bit #2 - Measurement Type Bits 
Bit #3 - Measurement Type Bits  
Bit #4 - Measurement Type Bits 
Bit #5 - Measurement Type Bits  
Bit #6 - Interface Type
Bit #7 - Interface Type"
F32,5970,KDV factory time period
,5971,
F32,5972,"Blind Unit Directory Read Exception

"
,5973,Blind Unit File Attribute
F32,5974,File Created Time in compressed format
,5975,File Created Date in compressed format
F32,5976,File Size
,5977,
F32,5978,Blind Unit FileName
,5979,
F32,5980,
,5981,
F32,5982,
,5983,
F32,5984,
,5985,
F32,5986,
,5987,
F32,5988,
,5989,
F32,5990,Blind Unit Directory Name
,5991,
F32,5992,
,5992,
,5993,
F32,5994,
,5995,
F32,5996,
,5997,
F32,5998,
,5999,
F32,6000,
,6001,"Blind Unit commands
0x00 = Undefined
0x01 = Directory Information
0x02 = Read File
0x03 = Write File
0x04 = Delete File         
0x05 = Remove Directory  
0x06 = Format SD card
0x8001 = Cancel
0x8002 = Close"
F32,6002,Reserved for BlindUI expansion
,6003,Config Total #1 Name
F32,6004,
,6005,Config Total #2 Name
F32,6006,
,6007,Config Total #3 Name
F32,6008,
,6009,Config Total #4 Name
F32,6010,
,6011,Config Total #5 Name
F32,6012,
,6013,Config Total #6 Name
F32,6014,
,6015,Config Total #7 Name
F32,6016,
,6017,Config Inv #1 Name
F32,6018,
,6019,Config Inv #2 Name
F32,6020,
,6021,Config Inv #3 Name
F32,6022,
,6023,Config Inv #4 Name
F32,6024,
,6025,Config Inv #5 Name
U16,6026,
U16,6027,Config Inv #6 Name
U16,6028,
U16,6029,Config Inv #7 Name
U16,6030,
U16,6031,Config Total #1 User-Defined Name
U16,6032,
U16,6033,Config Total #2 User-Defined Name
U16,6034,
U16,6035,Config Total #3 User-Defined Name
U16,6036,
U16,6037,Config Total #4 User-Defined Name
U16,6038,
U16,6039,Config Total #5 User-Defined Name
U16,6040,
U16,6041,Config Total #6 User-Defined Name
U16,6042,
U16,6043,Config Total #7 User-Defined Name
U16,6044,
U16,6045,Config Inv #1 User-Defined Name
U16,6046,
U16,6047,Config Inv #2 User-Defined Name
U16,6048,
U16,6049,Config Inv #3 User-Defined Name
U16,6050,
U16,6051,Config Inv #4 User-Defined Name
U16,6052,
U16,6053,Config Inv #5 User-Defined Name
U16,6054,
U16,6055,Config Inv #6 User-Defined Name
U16,6056,
U16,6057,Config Inv #7 User-Defined Name
U16,6058,
U16,6059,LCD Contrast (see reg 2622 for setting backlight intensity) (Stored in display)
U16,6060,LOI Status LED Setting - dynamic which means device will over write value.
U16,6061,LOI Network LED Setting - dynamic which means device will over write value.
U16,6062,LOI Link LED setting - dynamic which means device will over write value.
U16,6063,LOI Button Sensitivity LEFT (Stored in PIC)
U16,6064,LOI Button Sensitivity DOWN (Stored in PIC)
U16,6065,LOI Button Sensitivity UP (Stored in PIC)
U16,6066,LOI Button Sensitivity RIGHT (Stored in PIC)
U16,6067,LOI Button Press Detection Window Size (Max = 2) (Stored in PIC)
U16,6068,LOI Button Press Threshold (Max = 8 * Window) (Stored in PIC)
U16,6069,LOI Button Release Threshold (Max = 8 * Window) (Stored in PIC)
U16,6070,LOI LCD Revision
U16,6071,LOI IR Hardware Revision
U16,6072,LOI WiFi Revision
U16,6073,"LOI Firmware Revision (5700: PIC firmware, 4200: MSP firmware)"
U16,6074,LOI Rotary1 Position
U16,6075,LOI Rotary2 Position
U16,6076,LOI Rotary3 Position
U16,6077,LOI Status  TBD
,6078,"LOI Raw button states 
bit7 = Left (0x80)
bit6 = Up (0x40)
bit5 = Down (0x20)
bit4 = Right (0x10)"
,6079,"Fix Link LED (0=unfix, 1=green, 4=blink green)"
,6080,LOI Button Adapt Hold Off time (200 ms ticks) (Stored in PIC)
,6081,LOI Rotary Setting (3 rotary switches settings combined into single register)
U16,6082,Reserved
U16,6083,Password for configuration and alert access
U16,6084,
U16,6085,Reset All Min/Max Temp Statistics Timestamp
U16,6086,
U16,6087,Sensor Temperature Max Timestamp
U32,6088,
,6089,Sensor Temperature Min Timestamp
U32,6090,
,6091,Core Temperature Max Timestamp
A14,6092,
,6093,Core Temperature Min Timestamp
,6094,
,6095,Xmtr Temperature Max Timestamp
,6096,
,6097,Xmtr Temperature Min Timestamp
,6098,
A14,6099,Sensor Default FlowPressureComp Liqid
,6100,
,6101,Sensor Default FlowPressureComp Gas
,6102,
,6103,Sensor Default DensPressureComp
,6104,
,6105,Sensor Current FlowPressureComp
U16,6106,
U16,6107,Sensor Current DensPressureComp
U16,6108,
U32,6109,Alert current status - latched until acknowledged.  Shared with Local Display.
,6110,1 bit per alert. Writable when Alert Simulation is enabled (coil 521)
U16,6111,Alert 1 - 4 severity condensed into nibbles with Alert 1 in least significant nibble and Alert 4 in most significant nibble - see NE-107 Severity Codes
U16,6112,Alert 5 - 8 severity condensed into nibbles with Alert 5 in least significant nibble and Alert 8 in most significant nibble - see NE-107 Severity Codes
U16,6113,Alert 9 - 12 severity condensed into nibbles with Alert 9 in least significant nibble and Alert 12 in most significant nibble - see NE-107 Severity Codes
U16,6114,Alert 13 - 16 severity condensed into nibbles with Alert 13 in least significant nibble and Alert 16 in most significant nibble - see NE-107 Severity Codes
U16,6115,Alert 17 - 20 severity condensed into nibbles with Alert 17 in least significant nibble and Alert 20 in most significant nibble - see NE-107 Severity Codes
U16,6116,Alert 21 - 24 severity condensed into nibbles with Alert 21 in least significant nibble and Alert 24 in most significant nibble - see NE-107 Severity Codes
U16,6117,Alert 25 - 28 severity condensed into nibbles with Alert 25 in least significant nibble and Alert 28 in most significant nibble - see NE-107 Severity Codes
U16,6118,Alert 29 - 32 severity condensed into nibbles with Alert 29 in least significant nibble and Alert 32 in most significant nibble - see NE-107 Severity Codes
U16,6119,"Ignore Alerts - 1 bit per alert.  1=ignore, 0=don't ignore"
U16,6120,
U16,6121,Bit #0 – CP RAM error (A2)
U16,6122,Bit #1 –  Mass Flow Out of Limits (A5)
U16,6123,Bit #2 – Density Out of Limits (A8)
U16,6124,Bit #3 – Calibration Failed (A10)
U16,6125,Bit #4 – Line RTD Failure (A16)
U16,6126,Bit #5 – Case RTD Failure (A17)
U16,6127,Bit #6 –  Transmitter NV error (A18)
U16,6128,Bit #7 –  Transmitter RAM error (A19)
U16,6129,Bit #8 –  Cal Factors not Entered (A20)
U16,6130,Bit #9 –  Unknown Sensor Type (A21)
U16,6131,Bit #10 –  CP NV error - database (A22)
U16,6132,Bit #11 –  CP NV error - Program (A24)
,6133,Bit #12 – Sensor/Xmtr Communication Failure (A26)
,6197,Bit #13 –  Security Breach (A27)
A4,6198,Bit #14 –  Sensor/Xmtr Write Failure (A28)
,6199,Bit #15 – Incorrect Board Type (A30)
U16,6200,Bit #0 – Low Power (A31)
U16,6201,Bit #1 –  Undefined
F32,6202,Bit #2 – Tube Not Full (A33)
,6203,Bit #3 – Meter Verification Failed (A34)
F32,6204,Bit #4 – Meter Verification Aborted (A35)
,6205,Bit #5 – mAO1 Saturated (A100)
F32,6206,Bit #6 –  mAO1 Fixed (A101)
,6207,Bit #7 –  Drive Overrange (A102)
F32,6208,Bit #8 –  Data Loss Possible - Not able to write to SD Card
,6209,Bit #9 –  Cal in progress (A104)
F32,6210,Bit #10 –  Slug Flow (A105)
,6211,Bit #11 –  Burst Mode Enabled (A106)
F32,6212,Bit #12 – Power Reset (A107)
,6213,Bit #13 –  Event 1 Active (A108)
F32,6214,Bit #14 –  Event 2 Active (A109)
,6215,Bit #15 – FO1 Saturated (A110)
F32,6216,Bit #0 –  FO1 Fixed (A111)
,6217,Bit #1 –  mAO2 Saturated (A113)
,6218,Bit #2 – mAO2 Fixed (A114)
,6221,Bit #3 – External Input Failure (A115)
F32,6222,Bit #4 – API: Temperature Out of Limits (A116)
,6223,Bit #5 – API: Density Out of Limits (A117)
F32,6224,Bit #6 –  DO1 Fixed (A118)
,6225,Bit #7 –  DO2 Fixed (A119)
F32,6226,Bit #8 –  CM: Bad Curve Fit (A120)
,6227,Bit #9 –  CM: Extrapolation Alarm (A121)
F32,6228,Bit #10 –  FI Saturated (A124)
,6229,Bit #11 –  Meter Verification in progress (A131)
F32,6230,Bit #12 – Simulation Mode Enabled (A132)
,6231,Bit #13 –  APM Remediation (A138)
F32,6232,Bit #14 – DO1 Present Value
,6233,Bit #15 – DO2 Present Value  
F32,6234,Bit #0 – DO3 Present Value
,6235,Bit #1 – DO3 Fixed
F32,6236,"Bit #2 – Flow Direction (0=forward/zero, 1=reverse)"
,6237,Bit #3 – Sensor Error (A3)
F32,6238,Bit #4 – Warming Up (A9)
,6239,Bit #5 – Process Comparator 1 Present Value
F32,6240,Bit #6 –  Process Comparator 2 Present Value
,6241,Bit #7 –  Process Comparator 3 Present Value
F32,6242,Bit #8 –  Process Comparator 4 Present Value
,6243,Bit #9 –  Process Comparator 5 Present Value
F32,6244,Bit #10 –  Programming CP
,6245,Bit #11 –  CP Software out of date and upgrade failed
F32,6246,Bit #12 – CP NOT communicating with transmitter
,6247,Bit #13 –  mAO Verification Failed
F32,6248,Bit #14 –  Configuration Changed
,6249,Bit #15 – Watchdog Error
F32,6250,Bit #0 – System is in fault
,6251,Bit #1 –  FO2 Saturated
F32,6252,Bit #2 – FO2 Fixed
,6253,Bit #3 – mAO3 Saturated
F32,6254,Bit #4 – mAO3 Fixed
,6255,Bit #5 – mAI Input Failure
F32,6256,Bit #6 –  SD Card not detected
,6257,Bit #7 –  API: Pressure Out of Limits (A123)
F32,6258,Bit #8 –  System Time Not Set
,6259,Bit #9 –  No Permanent License Key
F32,6260,Bit #10 –  Transmitter firmware update failed
,6261,Bit #11 –  Phase Genius detected moderate severity
F32,6262,Bit #12 –  Phase Genius detected severe severity
,6263,Bit #13 –  Clock not incrementing
U16,6264,Bit #14 –  Batcher not configured
F32,6265,Bit #15 – Batch Timeout
,6266,Bit #0 – Security is enabled and there's no password
F32,6267,Bit #1 –  Internal memory is nearly full
,6268,Bit #2 – Core Processor has incompatible ETO
U16,6269,Bit #3 – New Core Processor detected
F32,6270,Bit #4 – Bad IP Settings
,6271,Bit #5 – (A140) TMR Active APM Remediation
U16,6272,Bit #6 –  Fieldbus Bridge Memory Failure
F32,6273,Bit #7 – Manufacturing Block Error
,6274,Bit #8 –  Watercut Limited to 100%
F32,6275,Bit #9 –  Watercut Limited to 0%
,6276,Bit #10 –  Watercut Unavailable
F32,6277,Bit #11 –  Display Readback Failure
,6278,Bit #12 – Display Comm Error
,6279,Bit #13 – Fieldbus Bridge Comm Error
,6335,Bit #14 – A130 Printer Paper Out
F32,6336,Bit #15 –  Web Server Passwords have not been changed
,6337,Bit #0 – Wi-Fi Communication Failed
F32,6338,Bit #1 –  NOC Paused
,6339,Bit #2 – NOC Power OFF
F32,6340,Bit #3 – Missing Web Server SSL Certificate files
,6341,Bit #4 – Integrity Breach
F32,6342,Bit #5 – Density OOR
,6343,Bit #6 –  Temperature OOR
F32,6344,Bit #7 –  Wi-Fi firmware update failed
,6345,Bit #8 –  AI Simulation Active
F32,6346,Bit #9 –  DI Simulation Active
,6347,Bit #10 –  TOT Simulation Active
U16,6348,Bit #11 –  Undefined
U16,6349,Bit #12 – Undefined
